timestamp,ActivePower,Pitch,GenRPM,WindSpeed,WindDirection,YawAngle,AirHumidity,AirPressure,TSR,YawOffset,TI_0
2023-10-26 20:40:00+00:00,270.25274914089346,-3.464609603456405,6.333333333333333,4.02135623869801,183.2954674634353,183.2954674634353,86.0,991.0,12.699281257879411,0.0,0.09233149309935999
2023-10-26 20:50:00+00:00,183.87745974955268,-3.4682088939111626,6.333333333333333,3.8776094890510944,183.2954674634353,183.2954674634353,86.0,991.0,13.170055947498525,0.0,0.09218312724779697
2023-10-26 21:00:00+00:00,240.38240574506295,-3.4665150877201194,6.333333333333333,3.984165067178504,183.2954674634353,183.2954674634353,86.0,991.0,12.817825831076703,0.0,0.09229481950918941
2023-10-26 21:10:00+00:00,252.69703315881324,-3.4636654200502988,6.333333333333333,4.0075670840787145,193.5306762504504,193.5306762504504,85.0,990.0,12.74297668434264,0.0,0.09231803450690053
2023-10-26 21:20:00+00:00,505.3060344827588,-3.463122614254296,6.333333333333333,4.764011090573016,201.2937522509787,201.2937522509787,85.0,990.0,10.71960852786587,0.0,0.09282328522201302
2023-10-26 21:30:00+00:00,875.9113402061853,-3.4585823135814446,6.555555555555555,5.879494773519167,206.1374993859386,206.1374993859386,85.0,990.0,8.990603328165813,0.0,0.09277590230500087
2023-10-26 21:40:00+00:00,765.0983695652175,-3.464131209841106,6.428571428571429,5.52677669902913,209.3250031820409,209.3250031820409,85.0,990.0,9.379115822308778,0.0,0.09288521025177411
2023-10-26 21:50:00+00:00,461.73416815742377,-3.469513046607543,6.428571428571429,4.837086614173231,212.75738077865384,212.75738077865384,85.0,990.0,10.716425592286319,0.0,0.09284788746262732
2023-10-26 22:00:00+00:00,526.5442857142858,-3.458178373960757,6.428571428571429,4.992029250457038,214.20306058775463,214.20306058775463,85.0,990.0,10.383809105182186,0.0,0.0928866050260085
2023-10-26 22:10:00+00:00,458.4660176991152,-3.470152029066485,6.428571428571429,4.795047080979286,213.826074203133,213.826074203133,85.0,990.0,10.81037952470847,0.0,0.09283423555204995
2023-10-26 22:20:00+00:00,278.26269165247027,-3.464333271097254,6.428571428571429,4.2766433566433575,206.64772516912817,206.64772516912817,85.0,990.0,12.120785967272411,0.0,0.09255152579084902
2023-10-26 22:30:00+00:00,136.1595706618962,-3.4529411171664712,4.571428571428571,3.67931906614786,201.2894613094876,201.2894613094876,85.0,990.0,10.018526020553308,0.0,0.09194876052983754
2023-10-26 22:40:00+00:00,226.9111504424778,-3.448846100614621,4.6,3.908981481481484,204.79999786512423,204.79999786512423,85.0,990.0,9.488849573502177,0.0,0.09221703596846842
2023-10-26 22:50:00+00:00,302.2416955017302,-3.4421644499807647,4.5,4.35245901639344,208.0208328780542,208.0208328780542,85.0,990.0,8.336757454187158,0.0,0.09260638930508304
2023-10-26 23:00:00+00:00,360.9401349072512,-3.447499945498349,4.5,4.595397727272728,208.10000215154665,208.10000215154665,85.0,990.0,7.8960293107201265,0.0,0.09275070031158812
2023-10-26 23:10:00+00:00,377.6156690140844,-3.4545058695223965,6.333333333333333,4.74521818181818,208.68181572075835,208.68181572075835,86.0,990.0,10.76206234499985,0.0,0.09281629302039769
2023-10-26 23:20:00+00:00,206.9689839572193,-3.4633458028162334,6.333333333333333,4.303423597678917,208.68181572075835,208.68181572075835,86.0,990.0,11.866908463507558,0.0,0.09257144643942816
